gene_id,gene_symbol,log2fc,log2fc_se,pval,pval_adj,base_mean
ENSG00000145685,LHFPL2,1.2409313324277973,0.3303941356301791,0.0001727113073580095,0.150563396504511,172.3554209512327
ENSG00000123595,RAB9A,0.5311787067948344,0.14149099195152937,0.00017392922008756964,0.150563396504511,163.49862545690218
ENSG00000129757,CDKN1C,0.8764654649520293,0.23347938824649697,0.00017408294652779258,0.150563396504511,311.29638064010135
ENSG00000124145,SDC4,-1.1583081618048523,0.3086261523534839,0.00017465357367230458,0.150563396504511,12.620546053088008
ENSG00000150995,ITPR1,0.9822309788422904,0.26266232931084665,0.00018437213247062792,0.150563396504511,247.14780187354924
ENSG00000250820,ENSG00000250820,1.5721302343737649,0.4213779265746588,0.0001907765900949388,0.150563396504511,8.932595726272163
ENSG00000088035,ALG6,-0.505160587660032,0.13548218731328313,0.00019253689228821048,0.150563396504511,84.66127527902759
ENSG00000122644,ARL4A,1.3411715075345885,0.3600163335983559,0.0001950773598173377,0.150563396504511,38.69476672237237
ENSG00000094916,CBX5,0.4817861284084101,0.1296471224662758,0.00020229402443235208,0.150563396504511,234.4318912351655
ENSG00000108219,TSPAN14,0.585628524038058,0.1580667316519484,0.00021143672784699298,0.15131550750188455,130.27494631787758
ENSG00000084234,APLP2,0.5640000810931601,0.15414160051779227,0.0002532272031605952,0.16460898838767224,193.19830453780943
ENSG00000165175,MID1IP1,1.142624202154496,0.3123436611420887,0.0002539654703892678,0.16460898838767224,347.10422208940435
