gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
MBOAT4,-1.7987968,0.9305843705582237,1.0,-0.08710963,ENSG00000177669
NKX2-8,-2.208142,0.9305773307327943,1.0,-0.087118484,ENSG00000136327
ENSG00000287705,-1.8747978,0.9305749841255248,1.0,-0.08712144,ENSG00000287705
ENSG00000285627,-0.6578947,0.9304025101450084,1.0,-0.087338425,ENSG00000285627
KLK10,-1.1106521,0.9301174072669164,1.0,-0.08769712,ENSG00000129451
PPM1J,-1.0955563,0.9301009818595757,1.0,-0.08771779,ENSG00000155367
ENSG00000286669,-1.1888182,0.930086902962696,1.0,-0.087735504,ENSG00000286669
LINC03050,-1.252887,0.9300681311342258,1.0,-0.087759115,ENSG00000235725
MRPL12,-0.65146804,0.9299777922540751,1.0,-0.08787278,ENSG00000262814
ENSG00000260328,-1.9689465,0.9294932627784229,1.0,-0.08848241,ENSG00000260328
ENSG00000269559,-2.0607033,0.9294909164521551,1.0,-0.08848537,ENSG00000269559
WNT10A,-2.3198516,0.9294791848300105,1.0,-0.08850013,ENSG00000135925
ENSG00000269210,-2.063461,0.9294768385074205,1.0,-0.08850308,ENSG00000269210
ENSG00000229990,-2.1254508,0.9294768385074205,1.0,-0.08850308,ENSG00000229990
ENSG00000287918,-0.85308164,0.9291073003647047,1.0,-0.08896805,ENSG00000287918
ENSG00000269044,-0.72397435,0.9289266428313951,1.0,-0.08919537,ENSG00000269044
MAK16,-0.7624871,0.9288914502314223,1.0,-0.08923966,ENSG00000198042
ENSG00000263624,-0.71271235,0.9288586039302558,1.0,-0.089280985,ENSG00000263624
DCDC2B,-0.8764806,0.9288245846746811,1.0,-0.0893238,ENSG00000222046
ENSG00000276527,-1.1806349,0.9283905573350447,1.0,-0.08986995,ENSG00000276527
GLRX5,-0.6018164,0.9280879238427785,1.0,-0.09025079,ENSG00000182512
NMB,-0.9349283,0.9280198913873761,1.0,-0.090336405,ENSG00000197696
C4BPA,-0.63190454,0.9279847023927373,1.0,-0.09038069,ENSG00000123838
NIPSNAP3A,-0.73715997,0.9277559773635822,1.0,-0.09066853,ENSG00000136783
CCDC184,-0.91506517,0.9277243082142088,1.0,-0.09070838,ENSG00000177875
SVOPL,-0.6651755,0.9277078872188632,1.0,-0.09072905,ENSG00000157703
ENSG00000234021,-0.9335468,0.927503800276782,1.0,-0.090985894,ENSG00000234021
ABCC5-AS1,-1.1740992,0.9274099687996248,1.0,-0.09110398,ENSG00000223882
ENSG00000262777,-1.4039873,0.9273372500990849,1.0,-0.0911955,ENSG00000262777
GOLGA8H,-1.3864869,0.9273161383319343,1.0,-0.09122207,ENSG00000261794
CRYBG1,-0.70502955,0.9268364458869313,1.0,-0.0918258,ENSG00000112297
TMCO5A,-1.0295655,0.926828236222748,1.0,-0.09183613,ENSG00000166069
ENSG00000258944,-1.9172595,0.9268153353376287,1.0,-0.09185237,ENSG00000258944
ENSG00000264304,-1.851197,0.9268106441114465,1.0,-0.091858275,ENSG00000264304
MXRA8,-2.168608,0.9268082984993096,1.0,-0.091861226,ENSG00000162576
WDR77,-0.7440416,0.9267707687916434,1.0,-0.09190846,ENSG00000116455
ENSG00000224970,-1.2872874,0.9267578679922586,1.0,-0.0919247,ENSG00000224970
ENSG00000233339,-0.89771247,0.9267297208604435,1.0,-0.091960125,ENSG00000233339
ID1,-1.403266,0.9263145613361824,1.0,-0.09248267,ENSG00000125968
DDX43,-0.7390934,0.9262254336549683,1.0,-0.092594855,ENSG00000080007
FAM89B,-0.6408242,0.925898249192672,1.0,-0.093006685,ENSG00000176973
ENSG00000269148,-1.2215515,0.9258267159061608,1.0,-0.093096726,ENSG00000269148
PPP1R14B-AS1,-2.62511,0.9257000682797452,1.0,-0.093256146,ENSG00000256940
KREMEN2,-2.9751098,0.9256906870489461,1.0,-0.093267955,ENSG00000131650
TRGC1,-3.4493616,0.925685996437421,1.0,-0.09327386,ENSG00000211689
SLC22A18AS,-2.8763497,0.925685996437421,1.0,-0.09327386,ENSG00000254827
AZIN2,-0.3573033,0.9254502965380624,1.0,-0.09357056,ENSG00000142920
ENSG00000227678,-1.3169469,0.9252732327576637,1.0,-0.09379345,ENSG00000227678
ENSG00000266171,-1.5697293,0.925259161622516,1.0,-0.09381117,ENSG00000266171
ENSG00000287677,-1.6002659,0.9252192935332562,1.0,-0.09386136,ENSG00000287677
CCDC192,-0.7523505,0.9248487638186035,1.0,-0.09432781,ENSG00000230561
SLC10A4,-1.2337604,0.9247057155649044,1.0,-0.09450789,ENSG00000145248
TMEM231,-0.6693207,0.9246775752112635,1.0,-0.094543315,ENSG00000205084
ENSG00000261071,-1.6356091,0.924159340586459,1.0,-0.095195755,ENSG00000261071
LINC00901,-1.6589513,0.9241499610701369,1.0,-0.095207565,ENSG00000242385
HES5,-1.8466233,0.9241382366895641,1.0,-0.095222324,ENSG00000197921
FKBP1B,-0.7673973,0.9239811315808487,1.0,-0.09542012,ENSG00000119782
ENSG00000287293,-1.1526527,0.9239811315808487,1.0,-0.09542012,ENSG00000287293
PABIR1,-0.7223536,0.9238592013010676,1.0,-0.09557364,ENSG00000187866
RPL39L,-0.75256026,0.9234840424424331,1.0,-0.09604599,ENSG00000163923
ENSG00000264273,-2.3253067,0.923024496043804,1.0,-0.09662463,ENSG00000264273
PRTN3,-2.600319,0.9230221514850685,1.0,-0.096627586,ENSG00000196415
IFI27L2,-0.55669934,0.9229318864825026,1.0,-0.096741244,ENSG00000119632
PENK,-1.317364,0.9225579420581064,1.0,-0.09721212,ENSG00000181195
ENSG00000265094,-1.6893544,0.9225321534174651,1.0,-0.0972446,ENSG00000265094
ENSG00000272969,-1.5873811,0.922527464582461,1.0,-0.0972505,ENSG00000272969
DGAT2L6,-0.945147,0.9223176419745106,1.0,-0.097514726,ENSG00000184210
NKPD1,-1.0464933,0.9222461394150866,1.0,-0.09760477,ENSG00000179846
PPP1R17,-0.80874366,0.9220972754474712,1.0,-0.09779223,ENSG00000106341
PORCN-DT,-1.2364529,0.9220304633726122,1.0,-0.09787637,ENSG00000224292
ERICH6,-0.91482985,0.9219038735821344,1.0,-0.09803579,ENSG00000163645
MYMK,-1.8671279,0.9214619969708846,1.0,-0.09859228,ENSG00000187616
LINC00606,-1.9513859,0.9214432441221762,1.0,-0.0986159,ENSG00000226567
ENSG00000275812,-1.0665454,0.9213084593078551,1.0,-0.09878565,ENSG00000275812
ENSG00000248161,-1.060005,0.9212381376930372,1.0,-0.09887422,ENSG00000248161
RSPO4,-0.63717777,0.9211795368177352,1.0,-0.098948024,ENSG00000101282
ENSG00000265128,-0.7780078,0.9210740563208508,1.0,-0.099080876,ENSG00000265128
RASSF1-AS1,-1.1898766,0.9209451375992386,1.0,-0.099243246,ENSG00000281358
ENSG00000286018,-0.7582507,0.9207880939636289,1.0,-0.099441044,ENSG00000286018
MGAT2,-0.8359673,0.9204705002368417,1.0,-0.09984107,ENSG00000168282
HPS1-AS1,-1.9944035,0.9203591696425945,1.0,-0.0999813,ENSG00000287261
ENSG00000273216,-2.4094076,0.9203521382890237,1.0,-0.09999016,ENSG00000273216
TTTY18,-2.4764516,0.9203521382890237,1.0,-0.09999016,ENSG00000233699
ENSG00000254833,-2.276308,0.9203451069416797,1.0,-0.09999902,ENSG00000254833
ENSG00000261505,-1.0625763,0.9203404193802434,1.0,-0.10000492,ENSG00000261505
PIERCE1,-1.2256167,0.9199232375167568,1.0,-0.100530416,ENSG00000160345
NPPA,-1.239161,0.9199091755900655,1.0,-0.100548126,ENSG00000175206
MDH1B,-0.81921023,0.9196560651965209,1.0,-0.100866966,ENSG00000138400
ENSG00000273139,-1.0179605,0.9195951324276226,1.0,-0.10094372,ENSG00000273139
ASB18,-1.2250946,0.9192529802738317,1.0,-0.10137475,ENSG00000182177
IQCC,-0.8797798,0.9185944966842291,1.0,-0.10220432,ENSG00000160051
MESP1,-0.6588284,0.9183472868091211,1.0,-0.10251578,ENSG00000166823
RAG2,-1.1212432,0.9182933937602693,1.0,-0.102583684,ENSG00000175097
DKFZP434A062,-1.177283,0.9182676189565471,1.0,-0.10261615,ENSG00000262075
WARS2-IT1,-1.4363073,0.9182020107528944,1.0,-0.10269882,ENSG00000224238
ENSG00000250906,-0.86977935,0.9177568269634024,1.0,-0.10325974,ENSG00000250906
ENSG00000233144,-2.0405421,0.9176830226652903,1.0,-0.10335273,ENSG00000233144
ENSG00000259584,-2.155227,0.9176713077625535,1.0,-0.1033675,ENSG00000259584
ENSG00000287165,-1.0105133,0.9176595928776914,1.0,-0.10338226,ENSG00000287165
MORN2,-0.7910506,0.9176525639553551,1.0,-0.10339111,ENSG00000188010
HAAO,-1.0543835,0.9176361631616018,1.0,-0.10341178,ENSG00000162882
SEPTIN5,-1.0349778,0.9175682173895131,1.0,-0.10349739,ENSG00000184702
ST20-AS1,-1.169228,0.9175330732608491,1.0,-0.10354168,ENSG00000259642
CAPN10-DT,-0.70202374,0.9174862146733063,1.0,-0.103600726,ENSG00000260942
ENSG00000260744,-1.2520399,0.9174252989380441,1.0,-0.10367748,ENSG00000260744
ENSG00000262050,-0.97745013,0.9171464984958656,1.0,-0.10402879,ENSG00000262050
ENSG00000236408,-0.91983885,0.9169040206805742,1.0,-0.10433435,ENSG00000236408
MRNIP-DT,-0.7933688,0.9166627219297652,1.0,-0.10463843,ENSG00000245317
SIDT1-AS1,-2.2224274,0.9165889282127516,1.0,-0.10473142,ENSG00000239453
GRP,-2.4088235,0.9165748723481209,1.0,-0.104749136,ENSG00000134443
ENSG00000277332,-3.0010545,0.9165655017861889,1.0,-0.104760945,ENSG00000277332
FAM245B,-3.1479661,0.9165655017861889,1.0,-0.104760945,ENSG00000285662
PM20D1,-0.77432185,0.9165467606971035,1.0,-0.10478456,ENSG00000162877
C12orf76,0.09311998,0.9165045934162538,1.0,-0.1048377,ENSG00000174456
ZSCAN5A-AS1,-0.71864176,0.9162703350259168,1.0,-0.10513292,ENSG00000267549
ZNF682,-0.4933567,0.9161719486689309,1.0,-0.105256915,ENSG00000197124
ENSG00000264982,-1.397728,0.9161192422200738,1.0,-0.105323344,ENSG00000264982
ENSG00000260919,-1.4874486,0.9161051872293114,1.0,-0.105341054,ENSG00000260919
ENSG00000276744,-1.5788112,0.9160794198143644,1.0,-0.10537353,ENSG00000276744
ENSG00000273407,-1.2221167,0.915527784080333,1.0,-0.106068775,ENSG00000273407
PDCD4-AS1,-1.8103554,0.9150171766366149,1.0,-0.10671236,ENSG00000203497
SMIM18,-0.89761156,0.9148988987144389,1.0,-0.10686145,ENSG00000253457
KIF5C-AS1,-0.7017446,0.9147618860516106,1.0,-0.107034154,ENSG00000231079
ENSG00000228802,-1.3547238,0.9144878683280876,1.0,-0.10737956,ENSG00000228802
SLC39A13,-0.6880451,0.9140429039485962,1.0,-0.10794048,ENSG00000165915
TRAM2-AS1,-0.72421575,0.9139246416264358,1.0,-0.10808957,ENSG00000225791
ENSG00000286198,-2.1404233,0.9139105907840797,1.0,-0.10810728,ENSG00000286198
ENSG00000271857,-1.1290258,0.913870780210202,1.0,-0.10815747,ENSG00000271857
ENSG00000286982,-1.3251926,0.9137782800054564,1.0,-0.10827409,ENSG00000286982
ENSG00000258478,-1.081242,0.913513665620442,1.0,-0.10860769,ENSG00000258478
ENSG00000285836,-1.3644896,0.9134574655684946,1.0,-0.108678535,ENSG00000285836
ENSG00000286791,-1.42458,0.9134317073559614,1.0,-0.10871101,ENSG00000286791
TSSC4,-0.64370006,0.9134258532294303,1.0,-0.108718395,ENSG00000184281
ENSG00000236772,-1.5483824,0.9134129741675971,1.0,-0.10873463,ENSG00000236772
LRRC19,-0.86209816,0.9133719954857848,1.0,-0.10878629,ENSG00000184434
LINC02928,-0.9241009,0.9129821241339313,1.0,-0.10927784,ENSG00000273257
ENSG00000282876,-1.379459,0.912805342518384,1.0,-0.10950073,ENSG00000282876
CTAG2,-4.170438,0.9127830987794712,1.0,-0.10952878,ENSG00000126890
ENSG00000230684,-1.0418081,0.9127432943645992,1.0,-0.10957897,ENSG00000230684
ENSG00000287070,-0.8076483,0.9126988073364435,1.0,-0.109635055,ENSG00000287070
ENSG00000272406,-1.9408607,0.9123452622719688,1.0,-0.11008084,ENSG00000272406
ENSG00000228686,-1.663235,0.9123288731859013,1.0,-0.110101506,ENSG00000228686
ENSG00000262211,-1.7998098,0.9123218493032873,1.0,-0.110110365,ENSG00000262211
SALRNA2,-1.8982611,0.9123171667186835,1.0,-0.110116266,ENSG00000280515
ENSG00000286167,-0.8833341,0.9122633172146021,1.0,-0.11018417,ENSG00000286167
RPS23,-0.33654496,0.9122621465776825,1.0,-0.110185646,ENSG00000186468
ENSG00000286689,-1.1544381,0.9120924062409941,1.0,-0.11039968,ENSG00000286689
DGCR6L,-0.6542598,0.9120186582407003,1.0,-0.11049268,ENSG00000128185
RPL26L1,-0.75301546,0.9115796977495868,1.0,-0.11104622,ENSG00000037241
LINC01001,-0.8094138,0.9112929247928273,1.0,-0.11140786,ENSG00000230724
C1orf21-DT,-2.070924,0.9112542991134185,1.0,-0.11145657,ENSG00000271387
ENSG00000268628,-2.308608,0.9112262078419238,1.0,-0.111492,ENSG00000268628
ENSG00000287595,-1.08677,0.9111618324299577,1.0,-0.11157319,ENSG00000287595
PCOTH,-1.1256152,0.9111302301683601,1.0,-0.11161304,ENSG00000205861
BAZ2B-AS1,-1.1674998,0.9111068211763252,1.0,-0.11164256,ENSG00000224152
LINC00113,-1.2759858,0.9110342537914222,1.0,-0.111734085,ENSG00000225298
TMPO-AS1,-0.85006016,0.9108528385769605,1.0,-0.11196288,ENSG00000257167
AQP9,-1.4461757,0.9107428212906841,1.0,-0.11210164,ENSG00000103569
ENSG00000270083,-1.7016221,0.9106819613992669,1.0,-0.11217839,ENSG00000270083
BOLA2B,-0.8158062,0.910480659339882,1.0,-0.112432286,ENSG00000169627
PRKCA-AS1,-0.65809834,0.9099551944473319,1.0,-0.11309505,ENSG00000264630
FAM193B-DT,-0.83604616,0.909829978104189,1.0,-0.113253,ENSG00000272459
ENSG00000284700,-1.2420764,0.9097305087736057,1.0,-0.11337847,ENSG00000284700
LDAH,-0.42222324,0.909677849112521,1.0,-0.113444895,ENSG00000118961
ENSG00000275263,-1.5847944,0.90966029598033,1.0,-0.11346704,ENSG00000275263
SIGLEC15,-1.6798154,0.9096509343278595,1.0,-0.11347885,ENSG00000197046
ENSG00000267026,-1.9849524,0.9096345514662235,1.0,-0.11349951,ENSG00000267026
OXCT1-AS1,-1.0935423,0.9096251898482552,1.0,-0.11351132,ENSG00000248668
ENSG00000228084,-1.085385,0.9090623456736684,1.0,-0.11422133,ENSG00000228084
CKMT1A,-0.7778438,0.9088587500688186,1.0,-0.11447817,ENSG00000223572
KCNH7-AS1,-1.6263713,0.9086036789677361,1.0,-0.11479996,ENSG00000237750
ENSG00000265342,-2.249428,0.9085568779531431,1.0,-0.11485901,ENSG00000265342
GLIS2,-0.9173508,0.908450406827587,1.0,-0.114993334,ENSG00000126603
GCK,-0.8370724,0.9081696117524236,1.0,-0.1153476,ENSG00000106633
ENSG00000256452,-1.5994017,0.9079906108787599,1.0,-0.11557344,ENSG00000256452
MTOR-AS1,-1.2640342,0.9074407681735086,1.0,-0.11626721,ENSG00000225602
MGC15885,-1.7348831,0.9069670031087973,1.0,-0.11686504,ENSG00000259458
ENSG00000275805,-1.0194519,0.9066745720487681,1.0,-0.117234066,ENSG00000275805
MYL5,-0.7806058,0.9065997117297181,1.0,-0.11732854,ENSG00000215375
PRDM4-AS1,-0.70086193,0.9061318535609797,1.0,-0.11791898,ENSG00000258136
ARHGAP26-AS1,-1.3778117,0.9059540759888538,1.0,-0.11814335,ENSG00000226272
ENSG00000232519,-1.9299127,0.9058909193011735,1.0,-0.118223056,ENSG00000232519
GPR18,-0.9308316,0.9057646077116804,1.0,-0.118382476,ENSG00000125245
MUTYH,-0.57466775,0.905559941216781,1.0,-0.118640795,ENSG00000132781
PPP2R3A,0.00046664424,0.9047846045913911,1.0,-0.11961946,ENSG00000073711
TFPT,-0.6774138,0.9047834352229168,1.0,-0.119620934,ENSG00000105619
ENSG00000260360,-0.87061375,0.9046162176582223,1.0,-0.11983202,ENSG00000260360
FAM86B1,-1.1336044,0.9038573604395138,1.0,-0.12079001,ENSG00000186523
LINC02440,-3.9064262,0.9036784746611107,1.0,-0.12101586,ENSG00000255618
ENKUR,-0.7720367,0.903630538779484,1.0,-0.121076375,ENSG00000151023
ENSG00000253573,-1.2957915,0.9036293696160267,1.0,-0.12107786,ENSG00000253573
ENSG00000276900,-0.7674944,0.9033172104570055,1.0,-0.12147198,ENSG00000276900
ENSG00000248469,-1.6976408,0.9032026389318206,1.0,-0.12161663,ENSG00000248469
SDF2L1,-0.6348456,0.9028706267210587,1.0,-0.122035846,ENSG00000128228
RPS6KB2-AS1,-1.4272554,0.9026496843422595,1.0,-0.12231483,ENSG00000255949
SLC46A2-AS1,-1.1124206,0.9020885947675297,1.0,-0.12302337,ENSG00000271631
ENSG00000278291,-0.76962024,0.9017998864644702,1.0,-0.12338796,ENSG00000278291
C8orf82,-0.70290184,0.9012061466916602,1.0,-0.124137826,ENSG00000213563
RPL36,-0.41299975,0.901139529726495,1.0,-0.124221966,ENSG00000130255
ENSG00000258903,-3.441399,0.9010168160873214,1.0,-0.12437696,ENSG00000258903
ENSG00000287104,-0.66938967,0.9010074665736643,1.0,-0.12438877,ENSG00000287104
ENSG00000271670,-1.4636903,0.9008637195307588,1.0,-0.12457033,ENSG00000271670
CDH13-AS2,-1.6558475,0.9005201422194369,1.0,-0.1250043,ENSG00000260228
ENSG00000227330,-0.7044646,0.9004652183211336,1.0,-0.12507369,ENSG00000227330
ETV4,-0.7679513,0.899986115193683,1.0,-0.12567888,ENSG00000175832
SLC16A8,-0.72429085,0.8993972188576442,1.0,-0.12642285,ENSG00000100156
KLF8,-0.67341256,0.8990303550740868,1.0,-0.12688634,ENSG00000102349
ENSG00000261630,-1.4083469,0.8989030093109635,1.0,-0.12704724,ENSG00000261630
ENSG00000255206,-0.94794244,0.8987464593714695,1.0,-0.12724504,ENSG00000255206
ENSG00000273456,-1.0443817,0.8984041661492624,1.0,-0.12767754,ENSG00000273456
DYDC2,-2.3189924,0.8983772975147042,1.0,-0.12771149,ENSG00000133665
ENSG00000265289,-3.0094535,0.898351597190659,1.0,-0.12774396,ENSG00000265289
ENSG00000268087,-1.067138,0.8983340743035725,1.0,-0.1277661,ENSG00000268087
TNFRSF11B,-1.4280039,0.8979298934848146,1.0,-0.12827684,ENSG00000164761
GREM1-AS1,-1.4326781,0.8979205485763676,1.0,-0.12828864,ENSG00000259721
P2RX6,-0.76904947,0.8973528719897688,1.0,-0.12900604,ENSG00000099957
HBB,-1.2040495,0.8973330159391084,1.0,-0.12903114,ENSG00000244734
CTRB2,-5.611755,0.897244248498982,1.0,-0.12914331,ENSG00000168928
GUCY2C-AS1,-0.67679054,0.8971286191571837,1.0,-0.12928945,ENSG00000214772
ATP5PO,-0.5578897,0.8968494825823339,1.0,-0.12964223,ENSG00000241837
ENSG00000266717,-2.023166,0.8967747368785409,1.0,-0.1297367,ENSG00000266717
ENSG00000264254,-2.050655,0.8967677295157683,1.0,-0.12974557,ENSG00000264254
MAPRE3-AS1,-1.1203932,0.8963566450111671,1.0,-0.13026516,ENSG00000205500
ENSG00000224675,-0.8111614,0.8960413433605237,1.0,-0.13066371,ENSG00000224675
ENSG00000282033,-2.4293804,0.8957085427653114,1.0,-0.1310844,ENSG00000282033
PCSK1,-0.66377413,0.8952893569130418,1.0,-0.13161433,ENSG00000175426
ATP5PD,-0.6275651,0.8952741780288661,1.0,-0.1316335,ENSG00000167863
PSMG3,-0.6807851,0.8950605101151946,1.0,-0.13190363,ENSG00000157778
ENSG00000286316,-0.8847624,0.8949344145898749,1.0,-0.13206306,ENSG00000286316
ENSG00000287805,-1.2222829,0.8945176177341645,1.0,-0.13259003,ENSG00000287805
ENSG00000287250,-1.3364645,0.8945012733520816,1.0,-0.1326107,ENSG00000287250
PRR22,-0.76679903,0.8941288670831101,1.0,-0.13308157,ENSG00000212123
MIR302CHG,-1.0397916,0.8939467584022395,1.0,-0.13331185,ENSG00000249532
GLIS2-AS1,-1.4595327,0.8935008492310177,1.0,-0.13387573,ENSG00000262686
NPAP1,-0.8547611,0.8932183796766837,1.0,-0.13423294,ENSG00000185823
CDT1,-1.1437509,0.8928869037574834,1.0,-0.13465215,ENSG00000167513
GMNC,-1.3076005,0.8925542794792528,1.0,-0.13507284,ENSG00000205835
ENSG00000260832,-0.81851804,0.8924410748225856,1.0,-0.13521603,ENSG00000260832
ENSG00000269843,-0.90504277,0.8924048964768191,1.0,-0.13526179,ENSG00000269843
EMD,-0.6230961,0.8923091999967933,1.0,-0.13538283,ENSG00000102119
FSTL3,-0.7330975,0.8921108098523574,1.0,-0.13563377,ENSG00000070404
ENSG00000235052,-2.7178984,0.8919392661707484,1.0,-0.13585076,ENSG00000235052
CNTN4-AS2,-2.821469,0.8919252628280396,1.0,-0.13586847,ENSG00000227588
LINC00945,-1.1919873,0.8918879207455911,1.0,-0.1359157,ENSG00000232539
ENSG00000257494,-1.7400877,0.8914491692565767,1.0,-0.13647072,ENSG00000257494
ENSG00000249875,-1.8582311,0.8914421681720507,1.0,-0.13647957,ENSG00000249875
AWAT1,-1.639809,0.8914304997166467,1.0,-0.13649434,ENSG00000204195
SERPINB1,-0.6511102,0.8907327689110314,1.0,-0.13737705,ENSG00000021355
ENSG00000287691,-0.8509438,0.8906441001413077,1.0,-0.13748923,ENSG00000287691
RAET1E,-1.2736533,0.8900234571081407,1.0,-0.13827452,ENSG00000164520
ENSG00000258942,-1.2737511,0.8898414767991272,1.0,-0.1385048,ENSG00000258942
ENSG00000272844,-1.6371396,0.8897971491410411,1.0,-0.13856089,ENSG00000272844
ENSG00000241169,-0.9091369,0.8897131608390616,1.0,-0.13866717,ENSG00000241169
ENSG00000259175,-1.1259557,0.8892617449456622,1.0,-0.13923843,ENSG00000259175
NEB,-0.6308115,0.888366018321225,1.0,-0.14037208,ENSG00000183091
ENSG00000235319,-1.1664153,0.8882319048311229,1.0,-0.14054184,ENSG00000235319
SMIM32,-4.0690384,0.8881677647275261,1.0,-0.14062302,ENSG00000271824
ENSG00000262692,-1.2389103,0.8873783184697461,1.0,-0.14162233,ENSG00000262692
ENSG00000242816,-0.67769617,0.8872990301770038,1.0,-0.14172272,ENSG00000242816
MMP19,-1.1739249,0.8872815402642438,1.0,-0.14174485,ENSG00000123342
TNFRSF18,-1.2451704,0.8872185770328684,1.0,-0.14182457,ENSG00000186891
ABCC12,-1.3794723,0.8871626103136253,1.0,-0.14189543,ENSG00000140798
ENSG00000285701,-0.98457897,0.8867183944606063,1.0,-0.14245781,ENSG00000285701
TCF7,-0.7739365,0.8867148968390178,1.0,-0.14246225,ENSG00000081059
KLRF2,-2.1643054,0.8866274570166077,1.0,-0.14257295,ENSG00000256797
PGLYRP1,-1.0303313,0.8864059489791243,1.0,-0.14285342,ENSG00000008438
CELF2-AS2,-1.3911788,0.8861634661457153,1.0,-0.14316045,ENSG00000237986
ENSG00000287118,-1.5078343,0.8860818637418661,1.0,-0.14326377,ENSG00000287118
RWDD2A,-0.80081457,0.8858300696568868,1.0,-0.14358261,ENSG00000013392
CDC42EP5,-1.2616012,0.8855712933035668,1.0,-0.14391032,ENSG00000167617
EXTL3-AS1,-0.74601203,0.885222780479409,1.0,-0.14435166,ENSG00000246339
C19orf73,-0.8887144,0.8852099593604225,1.0,-0.1443679,ENSG00000221916
LINC02714,-1.5835181,0.8850596048451803,1.0,-0.14455833,ENSG00000251226
ENSG00000258663,-1.6770471,0.8850269703030675,1.0,-0.14459966,ENSG00000258663
ENSG00000272277,-0.81704855,0.8847577427776012,1.0,-0.14494063,ENSG00000272277
ENSG00000259995,-0.40073827,0.884628378437904,1.0,-0.14510448,ENSG00000259995
ENSG00000258682,-1.3943683,0.8844034549740141,1.0,-0.14538938,ENSG00000258682
ENSG00000275180,-0.8238435,0.8843649974900497,1.0,-0.14543809,ENSG00000275180
ENSG00000286959,-0.51213557,0.8841680528293587,1.0,-0.14568755,ENSG00000286959
ENSG00000260171,-1.8695067,0.883986264110527,1.0,-0.14591782,ENSG00000260171
SMIM10,-1.9054489,0.8839559665843167,1.0,-0.1459562,ENSG00000184785
ENSG00000275139,-2.010584,0.8839513054415006,1.0,-0.1459621,ENSG00000275139
PTP4A3,-1.0975205,0.8838371086977307,1.0,-0.14610676,ENSG00000184489
ENSG00000233478,-0.8784375,0.8838254561044432,1.0,-0.14612152,ENSG00000233478
ENSG00000272862,-1.0955646,0.8838103077707447,1.0,-0.14614071,ENSG00000272862
ENSG00000285789,-1.5561253,0.8823224832044059,1.0,-0.1480257,ENSG00000285789
ENSG00000287626,-1.9375254,0.882296854766811,1.0,-0.14805818,ENSG00000287626
CFAP276,-1.1057235,0.8818751681903764,1.0,-0.14859253,ENSG00000179902
MIR4733HG,-1.2687156,0.8817109291576648,1.0,-0.14880066,ENSG00000264107
ENSG00000254653,-1.4784107,0.8816713261801506,1.0,-0.14885084,ENSG00000254653
ENSG00000287354,-1.6474086,0.8816317234984887,1.0,-0.14890103,ENSG00000287354
ENSG00000269172,-0.86744964,0.8815897915698945,1.0,-0.14895418,ENSG00000269172
ENSG00000249753,-0.8690913,0.8814022667300369,1.0,-0.14919183,ENSG00000249753
ENSG00000275936,-2.0864794,0.881271818588292,1.0,-0.14935715,ENSG00000275936
ENSG00000262529,-1.027926,0.8811879607692819,1.0,-0.14946343,ENSG00000262529
LINC01852,-1.0654696,0.8811588437825282,1.0,-0.14950034,ENSG00000236914
ENSG00000272583,-1.3924273,0.8807127916500299,1.0,-0.15006569,ENSG00000272583
ENSG00000228302,-1.5619495,0.8806778544370086,1.0,-0.15010998,ENSG00000228302
AUP1,-0.5075807,0.8806429174562268,1.0,-0.15015425,ENSG00000115307
PPP1R21-DT,-0.90265846,0.8806126389274569,1.0,-0.15019263,ENSG00000272663
ENSG00000259314,-0.88078713,0.8802108826817864,1.0,-0.1507019,ENSG00000259314
SFRP4,-1.1423514,0.8802073892842858,1.0,-0.15070632,ENSG00000106483
ENSG00000260634,-2.8786552,0.88018177110719,1.0,-0.15073879,ENSG00000260634
LINC02815,-1.0449259,0.8801316995777106,1.0,-0.15080227,ENSG00000282111
ADCYAP1,-1.4185123,0.8797544318500531,1.0,-0.15128052,ENSG00000141433
TP53RK-DT,-1.9954563,0.8796030666645345,1.0,-0.15147242,ENSG00000271784
C11orf96,-0.7973016,0.8794528701755673,1.0,-0.15166284,ENSG00000187479
ENSG00000269365,-2.1103954,0.8785936900906021,1.0,-0.1527522,ENSG00000269365
ENSG00000285974,-1.9432845,0.8785843772667891,1.0,-0.152764,ENSG00000285974
ENSG00000286563,-2.1829262,0.8785680798655423,1.0,-0.15278468,ENSG00000286563
ENSG00000287697,-0.91322416,0.8782933599947271,1.0,-0.15313303,ENSG00000287697
TIMMDC1-DT,-1.2449697,0.8782852117476053,1.0,-0.15314338,ENSG00000272662
LRRC8D-DT,-1.3960344,0.8780908216770281,1.0,-0.15338989,ENSG00000272931
PHACTR2-AS1,-1.6068312,0.8779814077437939,1.0,-0.15352865,ENSG00000235740
ENSG00000263063,-1.0210782,0.8776927523884691,1.0,-0.15389471,ENSG00000263063
ENSG00000267146,-2.124417,0.8775449392057488,1.0,-0.15408218,ENSG00000267146
ENSG00000233845,-1.6755806,0.8769967874771623,1.0,-0.15477742,ENSG00000233845
TP53TG3D,-1.3333491,0.8762601924340018,1.0,-0.1557118,ENSG00000205456
SMPD2,-0.84929144,0.8756877470470186,1.0,-0.15643805,ENSG00000135587
HSD17B3-AS1,-1.151108,0.87560514342091,1.0,-0.15654285,ENSG00000232283
