gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
NCAPD2,0.6683223,5.0506157356366354e-26,7.865826354405524e-25,10.55054,ENSG00000010292
NAA25,0.34745145,5.277824698280518e-26,8.216167290029508e-25,10.546405,ENSG00000111300
THBS2,0.39496776,5.3275851449594e-26,8.290086764882975e-25,10.545523,ENSG00000186340
VPS54,0.37632412,5.421223954807691e-26,8.432191654953337e-25,10.543884,ENSG00000143952
TPD52L1,2.6805587,5.66381067880403e-26,8.801992080094425e-25,10.539768,ENSG00000111907
ADGRL2,0.4580764,5.784761132232255e-26,8.986122967015395e-25,10.537781,ENSG00000117114
TIMMDC1,0.4749876,5.804271507658072e-26,9.01258567747743e-25,10.537464,ENSG00000113845
NUP88,0.47522008,5.939734356169768e-26,9.218994346839454e-25,10.535295,ENSG00000108559
KYAT1,0.6954648,6.083467195392209e-26,9.438057414513043e-25,10.533044,ENSG00000171097
PDZRN3,1.1018435,6.10315755220299e-26,9.464572946797925e-25,10.53274,ENSG00000121440
BTBD3,0.41271365,6.128331804304802e-26,9.49956652440811e-25,10.532352,ENSG00000132640
GNL3L,0.87598234,6.511722954101377e-26,1.0089568349137846e-24,10.52664,ENSG00000130119
MED15,0.36546478,6.587816557124627e-26,1.0203129582221265e-24,10.525546,ENSG00000099917
LRRC37B,0.6292644,6.758393207093447e-26,1.046286621839654e-24,10.523139,ENSG00000185158
PRICKLE2,0.938436,6.931953933479707e-26,1.0726999856602767e-24,10.52075,ENSG00000163637
SPATA5,0.45429698,7.384287477691997e-26,1.142211876116062e-24,10.514792,ENSG00000145375
GTF3C1,0.5246184,7.605359893596057e-26,1.1759081292807628e-24,10.512012,ENSG00000077235
PIAS4,0.5555767,7.615850251161912e-26,1.1770303028238861e-24,10.511882,ENSG00000105229
ADGRV1,1.6168855,7.659390096168489e-26,1.183257158174319e-24,10.511344,ENSG00000164199
GIGYF2,0.41757092,8.165942929073294e-26,1.2609767342384088e-24,10.505303,ENSG00000204120
SEC31A,0.3490214,8.720239301139433e-26,1.3459998025989362e-24,10.499105,ENSG00000138674
FBXW11,0.3636325,8.81268557949598e-26,1.3596928276296935e-24,10.49811,ENSG00000072803
MFSD11,0.33723265,9.171676231028285e-26,1.4144814693951796e-24,10.49434,ENSG00000092931
PEPD,0.5938409,9.23734288944535e-26,1.4240056278174602e-24,10.493666,ENSG00000124299
ZYG11B,0.36248338,9.254883104558463e-26,1.4261058129631095e-24,10.493486,ENSG00000162378
RAB5A,0.394861,9.261190813160552e-26,1.4264741112047463e-24,10.4934225,ENSG00000144566
PRKRA,0.5465617,9.65399859697156e-26,1.4863484013231647e-24,10.489498,ENSG00000180228
SCN2A,0.5594181,1.0285350973585984e-25,1.5828833459434186e-24,10.483511,ENSG00000136531
C1GALT1,0.39272732,1.038272235373754e-25,1.5971934361820503e-24,10.482619,ENSG00000106392
ZCWPW2,0.76935625,1.0557649889792997e-25,1.623417009236244e-24,10.48104,ENSG00000206559
ADAM9,0.624466,1.0711176209338672e-25,1.6463290339148994e-24,10.479674,ENSG00000168615
TCFL5,0.4240319,1.0722328846208858e-25,1.6473478394437e-24,10.479576,ENSG00000101190
ZNF248,0.34670362,1.0870249756342626e-25,1.6693696083000744e-24,10.47828,ENSG00000198105
HCG17,0.3813043,1.0923161419765493e-25,1.67678816870363e-24,10.47782,ENSG00000270604
NRCAM,0.40340245,1.093847178152314e-25,1.6784308238888347e-24,10.477689,ENSG00000091129
IFT88,0.38792446,1.1458419789580335e-25,1.7567325531713647e-24,10.473294,ENSG00000032742
SAE1,0.6045865,1.1748317543706098e-25,1.800419774416778e-24,10.47093,ENSG00000142230
CHSY1,0.684125,1.2180928298955885e-25,1.8659316837256276e-24,10.467506,ENSG00000131873
DNAJC13,0.41708165,1.343603987860761e-25,2.0573300423038697e-24,10.458217,ENSG00000138246
CUL4A,0.34225157,1.4100699875718085e-25,2.1581953924953636e-24,10.45364,ENSG00000139842
KRBA2,0.7429375,1.4357855639054148e-25,2.1966312585262173e-24,10.451926,ENSG00000184619
ZNHIT6,0.48782977,1.482275825106346e-25,2.2668050123381888e-24,10.448904,ENSG00000117174
MTMR3,0.36526683,1.5566119825404892e-25,2.379485957525789e-24,10.4442625,ENSG00000100330
TMEM161B,0.45349395,1.6487151344656862e-25,2.5192201206951143e-24,10.438806,ENSG00000164180
HNRNPUL2,0.770891,1.6719501925922432e-25,2.553651443484428e-24,10.437477,ENSG00000214753
YAF2,0.47553816,1.7002925991229488e-25,2.5958513257553384e-24,10.435881,ENSG00000015153
LCMT1,0.43421638,1.7103301947294354e-25,2.6100814354772927e-24,10.435322,ENSG00000205629
SUN2,0.42324665,1.7506758370604186e-25,2.6705324080035178e-24,10.433107,ENSG00000100242
NUDT3,0.7191255,1.7787096280344695e-25,2.7121597561135305e-24,10.431599,ENSG00000272325
CENPJ,1.2547488,1.8735745287116445e-25,2.8556130489513773e-24,10.426661,ENSG00000151849
ENSG00000271204,0.8279276,1.9076050097410392e-25,2.905048666444614e-24,10.42495,ENSG00000271204
RHBDD1,0.44567552,1.9141742638821778e-25,2.913834167912954e-24,10.424623,ENSG00000144468
ZNF804A,0.9710436,1.9750754607729326e-25,3.0052840650925207e-24,10.421645,ENSG00000170396
WIPI1,0.7703072,1.990492758565593e-25,3.026655594676421e-24,10.420905,ENSG00000070540
PAIP2,0.33287928,1.9907832992557477e-25,3.026655594676421e-24,10.420892,ENSG00000120727
GABPB1,0.876942,2.1191573841431053e-25,3.2191388682277326e-24,10.414947,ENSG00000104064
TRAK1,0.48676077,2.138040693016408e-25,3.2464694626402604e-24,10.414103,ENSG00000182606
TNPO3,0.41360375,2.1617003385569546e-25,3.2810267914771085e-24,10.413055,ENSG00000064419
STXBP6,0.38947728,2.1789939864828092e-25,3.3058970431588354e-24,10.412297,ENSG00000168952
PRELID2,1.0193707,2.2002132485803815e-25,3.336699908675921e-24,10.411375,ENSG00000186314
CDKL3,0.41522405,2.21056253001144e-25,3.350999285710931e-24,10.410928,ENSG00000006837
MITD1,0.45826235,2.3029723859521734e-25,3.489630899595944e-24,10.407029,ENSG00000158411
CCNT2,0.32925883,2.333072353944137e-25,3.5337699896761196e-24,10.405792,ENSG00000082258
FIP1L1,0.36445233,2.389820363146636e-25,3.618217840453028e-24,10.403503,ENSG00000145216
CEP63,0.41430256,2.530196633864765e-25,3.829157100261172e-24,10.398065,ENSG00000182923
MTRR,0.39517748,2.576778989896051e-25,3.8980339252220614e-24,10.396326,ENSG00000124275
KLHL24,0.40757093,2.6152997375928843e-25,3.9546633739714326e-24,10.394912,ENSG00000114796
GOSR2,0.48491243,2.6517577080648166e-25,4.008127923040934e-24,10.393592,ENSG00000108433
JUP,0.8317311,2.747773467266222e-25,4.151532260999904e-24,10.3902,ENSG00000173801
VPS45,0.39282304,2.7810899188246164e-25,4.198384996859118e-24,10.3890505,ENSG00000136631
PDXK,0.8163975,2.795696686439853e-25,4.218686603673764e-24,10.388551,ENSG00000160209
RPS29,0.36691812,2.8000638919309507e-25,4.2235263642497834e-24,10.388402,ENSG00000213741
WNK1,0.3905343,2.819352591694793e-25,4.250859899328812e-24,10.387747,ENSG00000060237
MGAT4C,0.47859058,2.878849709681432e-25,4.338769686627495e-24,10.385755,ENSG00000182050
ABHD3,1.7722788,2.9315174158623584e-25,4.4163182518154824e-24,10.384025,ENSG00000158201
SMARCB1,0.7013714,3.1118056454012557e-25,4.68598292639994e-24,10.378327,ENSG00000099956
RBM27,0.40971375,3.2110505168016325e-25,4.8334341222728835e-24,10.375329,ENSG00000091009
ACVR1C,0.57676584,3.273799745740712e-25,4.925851088508711e-24,10.37348,ENSG00000123612
IFI16,0.8463241,3.401304074912877e-25,5.115583807341086e-24,10.36983,ENSG00000163565
KMT2D,0.57439256,3.447012739563944e-25,5.182189424979453e-24,10.368554,ENSG00000167548
SLC1A2,1.0989474,3.8366463503523937e-25,5.765578493975707e-24,10.3583145,ENSG00000110436
ZMYM2,0.4035173,3.9560073731113194e-25,5.94249754413075e-24,10.355383,ENSG00000121741
MEG8,0.48525366,3.9925332413917055e-25,5.994891562290919e-24,10.354504,ENSG00000225746
ZFAT,1.1654519,4.346625492753903e-25,6.523879944029477e-24,10.346368,ENSG00000066827
MTAP,0.4045103,4.436587312235232e-25,6.656160577383983e-24,10.344406,ENSG00000099810
CLNS1A,0.38988304,4.539022162500064e-25,6.807037684553227e-24,10.342219,ENSG00000074201
TMEM192,0.4228543,4.684701166894433e-25,7.022615845572668e-24,10.339192,ENSG00000170088
MKNK2,1.7781512,4.765381072553273e-25,7.140619572584764e-24,10.337556,ENSG00000099875
PEG10,1.4886217,4.779453755328935e-25,7.158760598068169e-24,10.337273,ENSG00000242265
EML1,0.4723217,4.943954230882393e-25,7.402107790085924e-24,10.334028,ENSG00000066629
MRPL42,0.4854436,5.025088141161551e-25,7.519971907979631e-24,10.332468,ENSG00000198015
BARD1,0.740567,5.026807542574542e-25,7.519971907979631e-24,10.332435,ENSG00000138376
PSAT1,0.3410859,5.039390107075665e-25,7.535699079213105e-24,10.332195,ENSG00000135069
VTA1,0.594756,5.250253506019408e-25,7.847792720081226e-24,10.328263,ENSG00000009844
THOC2,0.3552538,5.747596495963166e-25,8.587668592983618e-24,10.319577,ENSG00000125676
RBM6,0.40099087,5.79979712054482e-25,8.662108808584002e-24,10.318708,ENSG00000004534
SMARCC1,0.37470725,6.144361177722579e-25,9.172959376926384e-24,10.313166,ENSG00000173473
CCDC138,0.49787787,6.345924516374806e-25,9.469991946321287e-24,10.310063,ENSG00000163006
HAPSTR1,0.7485715,6.626349642929937e-25,9.884417992558986e-24,10.305907,ENSG00000182831
PSMG4,0.61679226,6.758881536837955e-25,1.0077985033552154e-23,10.304003,ENSG00000180822
ERGIC2,0.3698308,6.988745349326411e-25,1.041646318705171e-23,10.300787,ENSG00000087502
GIT2,0.35655206,7.136408102981247e-25,1.0632196884032454e-23,10.298776,ENSG00000139436
SNRNP48,0.73596615,7.708139063974751e-25,1.1479294871061293e-23,10.291358,ENSG00000168566
FAM193B,0.37675285,7.789177486222676e-25,1.1595238374012268e-23,10.290351,ENSG00000146067
SLC16A7,0.47025388,7.818323888901241e-25,1.1633870430840701e-23,10.289991,ENSG00000118596
WDR37,0.36675325,7.9053770856716145e-25,1.1758602550795539e-23,10.288925,ENSG00000047056
LIAS,0.5544561,7.933394840820221e-25,1.1795458266392236e-23,10.288585,ENSG00000121897
PLCB1,0.3216907,7.980623584752642e-25,1.1860835345633191e-23,10.2880125,ENSG00000182621
OGT,0.33485597,8.009745054265082e-25,1.1899258952097109e-23,10.2876625,ENSG00000147162
SRSF1,0.33768827,8.276296394525678e-25,1.2290232639374754e-23,10.284509,ENSG00000136450
LYRM4,0.6404869,8.565081315508433e-25,1.2713890781096332e-23,10.281204,ENSG00000214113
TRIM37,0.45292708,8.660368870516721e-25,1.2850095815536058e-23,10.280138,ENSG00000108395
PEX3,0.39655766,8.725466594235325e-25,1.2941413019523288e-23,10.279416,ENSG00000034693
N4BP2L2-IT2,1.531722,8.820558692536414e-25,1.3077124719569867e-23,10.278371,ENSG00000281026
MYH14,0.44304916,8.841482101270097e-25,1.3102810186058071e-23,10.278143,ENSG00000105357
TMEM202-AS1,0.88758296,9.164296310014856e-25,1.3575685811239257e-23,10.274685,ENSG00000261423
RPS6KC1,0.38415578,9.409120261224556e-25,1.3932691620646952e-23,10.272142,ENSG00000136643
RNPC3,0.32418996,1.0059032703933327e-24,1.4889004016895135e-23,10.265698,ENSG00000185946
BACH1,0.53924173,1.0105035636939515e-24,1.495101818822599e-23,10.265258,ENSG00000156273
ABHD5,0.74692327,1.0489274843971825e-24,1.5513219968265723e-23,10.261656,ENSG00000011198
ZNF562,0.462301,1.0629893103809573e-24,1.5714805834182468e-23,10.260369,ENSG00000171466
UBE3B,0.3852204,1.0671786186266797e-24,1.5770335982725105e-23,10.25999,ENSG00000151148
RLIM,0.93160355,1.0951897562825227e-24,1.6177707669679197e-23,10.257487,ENSG00000131263
SLC23A2,0.36213455,1.1076643985352403e-24,1.6351703552100626e-23,10.256393,ENSG00000089057
UBE3C,0.37697548,1.1078669851431463e-24,1.6351703552100626e-23,10.256376,ENSG00000009335
DKK3,1.0252109,1.1928200352783957e-24,1.7598445350306703e-23,10.249236,ENSG00000050165
NECTIN3,0.47702262,1.2480163001722244e-24,1.8405333949725003e-23,10.244863,ENSG00000177707
CAND1,0.31750116,1.3191274215570974e-24,1.944618124442795e-23,10.239503,ENSG00000111530
ODR4,0.34458464,1.3443954014864875e-24,1.9810653726801288e-23,10.237667,ENSG00000157181
GALNT18,1.0182042,1.3675551579070831e-24,2.0143777673832003e-23,10.236013,ENSG00000110328
TXNRD1,0.7236906,1.3840197802061565e-24,2.0378054280981225e-23,10.234856,ENSG00000198431
SLC35E2B,0.6581426,1.3943415794500122e-24,2.0521732251792176e-23,10.234136,ENSG00000189339
PAPOLG,0.6505665,1.4250608602605919e-24,2.0965380219720674e-23,10.232026,ENSG00000115421
GALK2,0.36141434,1.4400140701346295e-24,2.1176814346422506e-23,10.231015,ENSG00000156958
PIR,0.5369022,1.442192425654405e-24,2.1200286880471615e-23,10.230869,ENSG00000087842
ASPHD1,0.3165431,1.4576465455391984e-24,2.1418815987156292e-23,10.229836,ENSG00000174939
ZNF25,0.38580942,1.548786467897564e-24,2.2748855534121054e-23,10.223962,ENSG00000175395
BRD2,0.6367381,1.6838027814653306e-24,2.472202696722404e-23,10.215859,ENSG00000204256
CBLB,0.38691932,1.687641320533504e-24,2.4768398131102757e-23,10.215638,ENSG00000114423
PEG3,0.45097634,1.6922810310259824e-24,2.4826485455970212e-23,10.215372,ENSG00000198300
ZNF471,0.40973714,1.7330999948885845e-24,2.541507733140682e-23,10.21306,ENSG00000196263
TMEM132B,0.41377956,1.8757840187512937e-24,2.749639601077782e-23,10.205383,ENSG00000139364
CREB1,0.3698409,1.958288131489341e-24,2.8694240420036166e-23,10.201204,ENSG00000118260
STRN3,0.38188016,1.9785954698855798e-24,2.8980136061735206e-23,10.200203,ENSG00000196792
ZNF585A,0.47744772,1.9992672375285817e-24,2.927113737550893e-23,10.199193,ENSG00000196967
MTMR10,0.38084444,2.0362233924326127e-24,2.980022755838275e-23,10.197413,ENSG00000166912
ZNF785,0.70207566,2.08977980849321e-24,3.0571740613441045e-23,10.194891,ENSG00000197162
SIRPA,0.37263167,2.1630745450527378e-24,3.1631273226690877e-23,10.191541,ENSG00000198053
TSC1,0.33230284,2.1905967864107206e-24,3.2020879239978785e-23,10.190312,ENSG00000165699
TMEM106B,0.33884522,2.211021014983623e-24,3.230645954959217e-23,10.18941,ENSG00000106460
PICALM,0.25759643,2.2327346909776927e-24,3.2610644030437127e-23,10.188459,ENSG00000073921
CTDSPL,0.6748594,2.3068600875250738e-24,3.3679787292286684e-23,10.185284,ENSG00000144677
VPS4B,0.38498643,2.3377401095973956e-24,3.411695105036488e-23,10.1839905,ENSG00000119541
ACIN1,0.29643467,2.429107058126528e-24,3.5436156330329785e-23,10.180261,ENSG00000100813
ADCY2,0.69633496,2.4763008623940563e-24,3.6110158991386617e-23,10.178388,ENSG00000078295
ZC4H2,0.57077485,2.5029289714719336e-24,3.648384696126343e-23,10.177347,ENSG00000126970
CDYL,0.38726547,2.5399610597202227e-24,3.700882837396269e-23,10.175917,ENSG00000153046
MYLK-AS1,0.8928448,2.6028460898541916e-24,3.790993272950833e-23,10.173536,ENSG00000239523
B4GALT5,0.46979177,2.6975067158301877e-24,3.927293664006749e-23,10.170057,ENSG00000158470
KIF21A,0.3431142,2.7139808217594085e-24,3.9496990280537007e-23,10.169464,ENSG00000139116
LSM14A,0.36395913,2.758424430898279e-24,4.0127746854921346e-23,10.167882,ENSG00000257103
RNF145,0.48846957,2.8409387195571244e-24,4.131160569349601e-23,10.1650095,ENSG00000145860
ALS2,0.43794864,2.860316485970834e-24,4.1576783986894215e-23,10.164348,ENSG00000003393
KDM3B,0.32883433,2.8674358609758422e-24,4.166363709890358e-23,10.164104,ENSG00000120733
PSD2,1.5271798,2.8824735895862826e-24,4.18654281388176e-23,10.163595,ENSG00000146005
HACL1,0.38390657,2.9335961297810628e-24,4.25909498714466e-23,10.161881,ENSG00000131373
GNA13,0.55953085,2.980250332910655e-24,4.3251046282161327e-23,10.160343,ENSG00000120063
TBC1D23,0.37390172,3.0678256039776192e-24,4.450424935937573e-23,10.157519,ENSG00000036054
KIF1B,0.2888149,3.1087814224795243e-24,4.5080425788659674e-23,10.156226,ENSG00000054523
RBBP4,0.30581248,3.124263935271268e-24,4.5286902233717124e-23,10.155742,ENSG00000162521
PHF12,0.36468008,3.162077858073945e-24,4.5816784308869273e-23,10.154568,ENSG00000109118
CSRP1,0.35832006,3.2272795271900485e-24,4.6742920502801925e-23,10.152576,ENSG00000159176
LIN52,0.42621806,3.2318739728144602e-24,4.679085292171774e-23,10.152438,ENSG00000205659
STAU1,0.3536185,3.53152924988058e-24,5.1108920129829753e-23,10.143783,ENSG00000124214
MCM3AP,0.38808134,3.571268374699808e-24,5.1663497838525784e-23,10.14269,ENSG00000160294
EIF4B,0.37844676,3.83137693687239e-24,5.540432765107127e-23,10.135822,ENSG00000063046
ADAMTS18,0.7560248,3.846494989862909e-24,5.560086366450507e-23,10.135437,ENSG00000140873
ERVK13-1,0.5626129,3.852260303996276e-24,5.566210404329857e-23,10.135291,ENSG00000260565
MAP4K3-DT,0.8215583,3.8557435131121634e-24,5.569033431155894e-23,10.135202,ENSG00000231312
XXYLT1,0.7202407,3.904434008256711e-24,5.637123358788396e-23,10.133976,ENSG00000173950
ROCK2,0.34798515,3.91715657468259e-24,5.653250305086898e-23,10.133657,ENSG00000134318
C2CD2,1.6538312,3.937638809413742e-24,5.680558808572629e-23,10.133148,ENSG00000157617
UBXN4,0.31928793,3.9629304367895975e-24,5.714781111460706e-23,10.132523,ENSG00000144224
SNHG22,1.2001475,4.067867840321366e-24,5.861464337229187e-23,10.129967,ENSG00000267322
GTF2I,0.4112626,4.0779591754645355e-24,5.873680755419883e-23,10.1297245,ENSG00000263001
INPP4A,0.6183972,4.191154429075294e-24,6.034334324693144e-23,10.127048,ENSG00000040933
SORCS1,0.70226973,4.482274129788363e-24,6.450931447187901e-23,10.120477,ENSG00000108018
TYRO3,0.30261952,4.682300184910183e-24,6.733487927841611e-23,10.116202,ENSG00000092445
ANKRD7,1.7997714,4.8239543907302314e-24,6.934458242213549e-23,10.113284,ENSG00000106013
EFCAB14,0.52026016,4.862202367379514e-24,6.98668163382095e-23,10.112511,ENSG00000159658
MIGA1,0.3683567,5.101429182268547e-24,7.327543959951177e-23,10.107805,ENSG00000180488
NMNAT2,1.005066,5.119394087026796e-24,7.348686760415629e-23,10.107461,ENSG00000157064
ZNF346,0.5593958,5.120185189271243e-24,7.348686760415629e-23,10.107446,ENSG00000113761
USP16,0.3608781,5.126716404671045e-24,7.355161454959893e-23,10.107321,ENSG00000156256
MAST3,0.31119537,5.141789394090405e-24,7.373880875053952e-23,10.107033,ENSG00000099308
BRWD3,0.47687054,5.213383568594069e-24,7.473611122033356e-23,10.105678,ENSG00000165288
LTO1,0.43051732,5.3244802782253285e-24,7.629869181060239e-23,10.103611,ENSG00000149716
LYRM7,0.52127224,5.364101921568543e-24,7.683622311886459e-23,10.102884,ENSG00000186687
ACP7,1.1904421,5.51608197250265e-24,7.895109150265979e-23,10.100144,ENSG00000183760
PACRG-AS1,0.89031196,5.644810020923676e-24,8.076181629936067e-23,10.097882,ENSG00000281692
TMTC1,1.4737467,5.687011373333412e-24,8.133364419709984e-23,10.097152,ENSG00000133687
P4HA1,0.57776874,5.7388923508677894e-24,8.204340332932782e-23,10.096261,ENSG00000122884
TSPAN15,0.3431243,5.802499931372949e-24,8.29201834776891e-23,10.09518,ENSG00000099282
SPATA6,0.37193793,5.9599520892949934e-24,8.513682835441714e-23,10.092552,ENSG00000132122
ASXL2,0.34486082,6.192625615445972e-24,8.842583682730146e-23,10.088793,ENSG00000143970
LUCAT1,2.8134062,6.372502269920478e-24,9.095866430903349e-23,10.085981,ENSG00000248323
UBE2L3,0.41307506,6.526037855509057e-24,9.311367178479458e-23,10.083643,ENSG00000185651
ATP6V1H,0.3829793,6.563873417421491e-24,9.361682682144588e-23,10.083076,ENSG00000047249
PPP3CA,0.36577362,6.714381641775234e-24,9.572594531727479e-23,10.080849,ENSG00000138814
RPRD1B,0.36265096,6.8096441963225e-24,9.704609177162226e-23,10.079464,ENSG00000101413
UHMK1,0.5746709,7.292546289968901e-24,1.0388740043440829e-22,10.07273,ENSG00000152332
C6orf62,0.3660475,7.34664975434248e-24,1.046172119104882e-22,10.072003,ENSG00000112308
SLC25A51,0.7558802,7.364299932107047e-24,1.0482755634397256e-22,10.071767,ENSG00000122696
OXSR1,0.48576543,7.877033822861998e-24,1.1208228040564715e-22,10.065146,ENSG00000172939
FBXO28,0.3846901,8.025784697490716e-24,1.141542470332156e-22,10.063305,ENSG00000143756
CDK17,0.39714763,8.709280086177817e-24,1.2382753084650787e-22,10.055258,ENSG00000059758
ROBO2,0.3576108,8.794150904337144e-24,1.2498541090114132e-22,10.054303,ENSG00000185008
FBXO3,0.4172533,8.913799726831476e-24,1.266364711874318e-22,10.052972,ENSG00000110429
HM13,0.39639464,9.446869716867214e-24,1.341573401445277e-22,10.047248,ENSG00000101294
KPNA5,0.37808394,9.75841135370201e-24,1.3852759228498928e-22,10.044049,ENSG00000196911
CSTPP1,0.36776498,1.0074710135567125e-23,1.4296194289020659e-22,10.040903,ENSG00000149179
TRIM23,0.40073758,1.0197764348139122e-23,1.446517317664362e-22,10.039706,ENSG00000113595
PRPF8,0.48375067,1.0791342940806694e-23,1.5295226903879072e-22,10.034123,ENSG00000174231
TRPV1,0.57054013,1.0861655528485596e-23,1.5388894984560996e-22,10.033483,ENSG00000196689
ENSG00000271533,0.38382024,1.1110773341285056e-23,1.5729606489225176e-22,10.031244,ENSG00000271533
KLHL23,0.8984693,1.1151604286814969e-23,1.5781275370831972e-22,10.030882,ENSG00000213160
ZNF595,0.56470054,1.122825830649974e-23,1.5883579699155732e-22,10.030206,ENSG00000272602
ZNF264,0.46252242,1.1368889262693583e-23,1.607627168284267e-22,10.028976,ENSG00000083844
